latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
31.28241,48.72689,311.13,1.66,1.27,2025-06-09,0009,A,82,6.1NRT,297.1,17.08,N
31.27919,48.74358,309.76,1.67,1.27,2025-06-09,0009,A,78,6.1NRT,297.92,15.57,N
31.13996,49.3318,305.09,1.83,1.33,2025-06-09,0009,A,63,6.1NRT,293.42,14.6,N
31.12853,49.32874,314.2,1.83,1.33,2025-06-09,0009,A,89,6.1NRT,293.9,28.75,N
31.27195,48.11614,338.78,1.52,1.22,2025-06-09,0009,A,100,6.1NRT,294.67,76.34,N
31.26903,48.13143,317.44,1.53,1.22,2025-06-09,0009,A,95,6.1NRT,293.32,28.05,N
31.30305,47.80386,308.11,1.46,1.19,2025-06-09,0009,A,74,6.1NRT,295.07,12.82,N
30.90861,49.67437,305.09,1.96,1.37,2025-06-09,0009,A,63,6.1NRT,294.62,13.87,N
30.92926,48.8658,304.35,1.73,1.29,2025-06-09,0009,A,60,6.1NRT,294.08,12.73,N
30.72268,49.82639,313.82,2.02,1.39,2025-06-09,0009,A,88,6.1NRT,296.02,30.53,N
-16.25265,-60.54627,302.06,1.01,1.01,2025-06-09,0137,T,46,6.1NRT,290.17,4.62,N
-16.24378,-60.54765,300.02,1.01,1.01,2025-06-09,0137,T,6,6.1NRT,289.77,3.68,N
-12.53059,-58.34652,304.01,1.39,1.17,2025-06-09,0137,T,58,6.1NRT,289.81,10.04,N
-12.37368,-57.41175,303.72,1.62,1.25,2025-06-09,0137,T,57,6.1NRT,291.19,10.99,N
-12.35401,-57.43008,300.98,1.62,1.25,2025-06-09,0137,T,19,6.1NRT,290.72,7.57,N
-12.15784,-57.72738,302.51,1.55,1.23,2025-06-09,0137,T,50,6.1NRT,291.84,9.08,N
6.39008,-68.45679,312.43,1.17,1.08,2025-06-09,0141,T,75,6.1NRT,282.96,13.77,N
-10.85226,-53.78641,307.36,3.32,1.72,2025-06-09,0137,T,71,6.1NRT,291.71,45.07,N
-10.85445,-53.79123,304.2,3.32,1.72,2025-06-09,0137,T,59,6.1NRT,291.75,31.49,N
6.38859,-68.46709,307.38,1.17,1.08,2025-06-09,0141,T,56,6.1NRT,276.44,9.26,N
8.55702,-64.13459,307.09,1.16,1.07,2025-06-09,0143,T,70,6.1NRT,278.85,10.63,N
8.72696,-62.91155,304.08,1.38,1.16,2025-06-09,0143,T,58,6.1NRT,288.05,8.31,N
8.98541,-67.21103,311.53,1.01,1.01,2025-06-09,0143,T,83,6.1NRT,292.62,8.07,N
9.37123,-64.52806,304.19,1.13,1.06,2025-06-09,0143,T,51,6.1NRT,281.98,6.11,N
9.36989,-64.53804,304.12,1.13,1.06,2025-06-09,0143,T,33,6.1NRT,283.32,6.01,N
9.38715,-64.55062,304.2,1.13,1.06,2025-06-09,0143,T,32,6.1NRT,282.7,6.04,N
9.33157,-64.96062,306.06,1.08,1.04,2025-06-09,0143,T,67,6.1NRT,285.46,6.74,N
9.56236,-63.63409,304.64,1.27,1.12,2025-06-09,0143,T,61,6.1NRT,286.26,7.64,N
9.64392,-63.55851,311.33,1.29,1.13,2025-06-09,0143,T,82,6.1NRT,288.14,12.81,N
9.64245,-63.5699,302.45,1.29,1.13,2025-06-09,0143,T,11,6.1NRT,286.59,4.75,N
9.62344,-63.71697,308.8,1.26,1.11,2025-06-09,0143,T,76,6.1NRT,284.49,11.64,N
9.62199,-63.72813,339.36,1.26,1.11,2025-06-09,0143,T,100,6.1NRT,285.54,59.17,N
9.65827,-63.52556,305.86,1.29,1.13,2025-06-09,0143,T,66,6.1NRT,290.5,8,N
9.65678,-63.53706,314.82,1.29,1.13,2025-06-09,0143,T,90,6.1NRT,290.56,16.83,N
9.65233,-63.57137,303.76,1.29,1.13,2025-06-09,0143,T,48,6.1NRT,288.49,6.06,N
9.64497,-63.62806,316.05,1.28,1.12,2025-06-09,0143,T,92,6.1NRT,285.35,19.07,N
9.62597,-63.77402,316.89,1.25,1.11,2025-06-09,0143,T,94,6.1NRT,283.59,21.28,N
9.65629,-63.61818,307.11,1.28,1.12,2025-06-09,0143,T,66,6.1NRT,287.09,9.28,N
9.65482,-63.62947,346.57,1.28,1.12,2025-06-09,0143,T,100,6.1NRT,285.98,78.11,N
9.65335,-63.64069,303.85,1.27,1.12,2025-06-09,0143,T,42,6.1NRT,283.79,6.51,N
10.05371,-64.86271,319.12,1.11,1.05,2025-06-09,0143,T,95,6.1NRT,289.31,17.78,N
10.07742,-64.89583,315.17,1.1,1.05,2025-06-09,0143,T,91,6.1NRT,291.89,12.27,N
10.20729,-64.61614,306.47,1.14,1.06,2025-06-09,0143,T,68,6.1NRT,294.23,5.89,N
10.21401,-64.61269,311.65,1.14,1.06,2025-06-09,0143,T,83,6.1NRT,294.49,10.19,N
11.73546,-70.18713,312.46,1.26,1.11,2025-06-09,0143,T,79,6.1NRT,294.09,12.07,N
5.5127,6.84039,302.2,1.96,1.37,2025-06-09,0156,A,47,6.1NRT,286.13,12.69,N
5.52302,6.68167,305.53,2.02,1.39,2025-06-09,0156,A,65,6.1NRT,283.93,20.07,N
4.89697,7.12143,302,1.82,1.32,2025-06-09,0156,A,46,6.1NRT,282.66,10.93,N
-6.11318,12.34477,358.93,1.16,1.07,2025-06-09,0158,A,100,6.1NRT,295.08,102.57,N
-6.12263,12.34341,347.19,1.16,1.07,2025-06-09,0158,A,100,6.1NRT,293.94,69.65,N
-6.12411,12.35364,315.81,1.17,1.07,2025-06-09,0158,A,92,6.1NRT,292.93,16.13,N
37.71858,112.47775,319.73,1.01,1,2025-06-09,0219,T,70,6.1NRT,302.8,7.56,D
37.68432,112.58469,320.05,1.01,1.01,2025-06-09,0219,T,68,6.1NRT,304.28,4.6,D
36.7298,114.099,328.5,1.12,1.06,2025-06-09,0219,T,38,6.1NRT,309.94,13.52,D
36.72117,113.92013,326.32,1.11,1.05,2025-06-09,0219,T,25,6.1NRT,307.85,11.14,D
36.62209,114.12937,321.89,1.13,1.06,2025-06-09,0219,T,52,6.1NRT,304.88,10.36,D
36.5467,112.44489,327.07,1.02,1.01,2025-06-09,0219,T,33,6.1NRT,302.42,16.04,D
36.51689,112.46099,383.67,1.02,1.01,2025-06-09,0219,T,100,6.1NRT,309.8,161.46,D
36.49926,112.45699,354.06,1.02,1.01,2025-06-09,0219,T,97,6.1NRT,304.62,61,D
36.49757,112.46799,326.53,1.02,1.01,2025-06-09,0219,T,56,6.1NRT,302.03,14.82,D
36.37479,111.48779,320,1,1,2025-06-09,0219,T,62,6.1NRT,298.96,8.36,D
34.36329,118.2326,322.46,2.12,1.41,2025-06-09,0219,T,65,6.1NRT,294.42,26.17,D
34.65845,116.69312,320.22,1.66,1.27,2025-06-09,0219,T,54,6.1NRT,300.38,12.94,D
35.18246,112.99326,319.05,1.07,1.03,2025-06-09,0219,T,56,6.1NRT,304.55,9.01,D
35.18424,112.9229,319.76,1.07,1.03,2025-06-09,0219,T,46,6.1NRT,302.54,9.6,D
34.58644,110.48689,312.24,1,1,2025-06-09,0219,T,36,6.1NRT,280.18,8.23,D
33.86488,112.99255,323.92,1.1,1.05,2025-06-09,0221,T,67,6.1NRT,304.21,9.18,D
33.82796,113.04424,322.87,1.11,1.05,2025-06-09,0221,T,64,6.1NRT,303.2,8.34,D
32.84888,115.84029,316.32,1.61,1.25,2025-06-09,0221,T,36,6.1NRT,293.04,10.62,D
33.34293,112.42536,310.84,1.07,1.03,2025-06-09,0221,T,27,6.1NRT,292.59,2.96,D
25.91383,115.07177,311.04,2,1.38,2025-06-09,0221,T,0,6.1NRT,290.96,13.02,D
25.10206,114.26942,314.95,1.83,1.32,2025-06-09,0224,T,67,6.1NRT,293.87,13.14,D
24.83468,114.78571,312.26,2.02,1.38,2025-06-09,0224,T,21,6.1NRT,292.59,15.16,D
23.23839,112.74014,315.12,1.56,1.23,2025-06-09,0224,T,37,6.1NRT,292.19,10.68,D
23.21019,112.90392,318.25,1.6,1.25,2025-06-09,0224,T,46,6.1NRT,291.95,18.16,D
22.89009,112.82085,320.65,1.6,1.25,2025-06-09,0224,T,71,6.1NRT,295.81,17.86,D
22.94723,112.14636,312.02,1.44,1.19,2025-06-09,0224,T,39,6.1NRT,289.62,10.68,D
22.92755,112.19887,311.75,1.45,1.19,2025-06-09,0224,T,24,6.1NRT,290.75,9.29,D
22.79128,112.91991,319.52,1.63,1.26,2025-06-09,0224,T,58,6.1NRT,296.72,17.39,D
22.81931,112.57056,317.38,1.54,1.22,2025-06-09,0224,T,46,6.1NRT,296.29,14.6,D
22.81617,112.56411,317.21,1.54,1.22,2025-06-09,0224,T,48,6.1NRT,296.18,13.76,D
22.70308,112.29954,316.47,1.49,1.2,2025-06-09,0224,T,70,6.1NRT,294.13,14.34,D
22.70066,112.31351,319.5,1.49,1.21,2025-06-09,0224,T,74,6.1NRT,293.87,19.36,D
22.4869,112.53991,317.26,1.56,1.23,2025-06-09,0224,T,70,6.1NRT,295.67,14.75,D
22.87627,108.32236,316.32,1,1,2025-06-09,0224,T,65,6.1NRT,291.01,5.97,D
22.19206,112.48693,312.32,1.57,1.23,2025-06-09,0224,T,63,6.1NRT,292.3,9.57,D
22.08425,111.64347,315.06,1.38,1.16,2025-06-09,0224,T,42,6.1NRT,295.08,9.61,D
21.90576,111.85588,313.54,1.44,1.19,2025-06-09,0224,T,47,6.1NRT,289.52,10.15,D
21.27455,110.16179,313.47,1.17,1.08,2025-06-09,0224,T,31,6.1NRT,292.02,7.27,D
21.26682,110.14917,313.51,1.17,1.08,2025-06-09,0224,T,41,6.1NRT,291.3,7.51,D
21.10448,110.15961,313.39,1.18,1.08,2025-06-09,0224,T,52,6.1NRT,291.22,6.51,D
19.98547,110.4556,313.26,1.26,1.12,2025-06-09,0224,T,26,6.1NRT,285.54,7.27,D
19.98358,110.46729,313.27,1.26,1.12,2025-06-09,0224,T,50,6.1NRT,284.34,7.39,D
18.08994,106.37022,317.82,1.01,1,2025-06-09,0224,T,70,6.1NRT,292.93,8.01,D
29.23393,19.69601,333.89,1.06,1.03,2025-06-09,0149,A,100,6.1NRT,290.02,38.16,N
54.14785,123.36243,300.59,1.28,1.12,2025-06-09,0215,T,29,6.1NRT,288.96,3.14,D
18.096,106.1341,311.84,1.01,1.01,2025-06-09,0224,T,57,6.1NRT,293.05,4.99,D
29.2322,19.70658,317.52,1.06,1.03,2025-06-09,0149,A,95,6.1NRT,289.26,17.77,N
55.04701,114.60487,342.58,1.13,1.06,2025-06-09,0215,T,92,6.1NRT,297.11,53.48,D
29.0777,19.05664,304.21,1.03,1.01,2025-06-09,0149,A,59,6.1NRT,290.88,6.68,N
55.04515,114.62149,341.83,1.13,1.06,2025-06-09,0215,T,92,6.1NRT,296.05,51.98,D
17.93818,106.20242,313.2,1.01,1,2025-06-09,0224,T,46,6.1NRT,293.87,5.64,D
29.07608,19.06682,323.69,1.03,1.01,2025-06-09,0149,A,100,6.1NRT,292.77,23.15,N
17.92801,106.21045,316.27,1.01,1,2025-06-09,0224,T,67,6.1NRT,292.18,8.03,D
55.04222,114.59715,314.54,1.13,1.06,2025-06-09,0215,T,43,6.1NRT,296.71,12.53,D
28.91572,19.76895,323.46,1.08,1.04,2025-06-09,0149,A,100,6.1NRT,291.81,23.98,N
55.04043,114.61302,348.65,1.13,1.06,2025-06-09,0215,T,95,6.1NRT,300.6,68.53,D
17.07322,106.8382,336.8,1,1,2025-06-09,0224,T,66,6.1NRT,296.48,29.85,D
55.00152,114.61738,339.69,1.12,1.06,2025-06-09,0215,T,91,6.1NRT,296.93,45.88,D
28.91397,19.77966,356.3,1.08,1.04,2025-06-09,0149,A,100,6.1NRT,293.82,86.12,N
17.0709,106.7757,326.37,1,1,2025-06-09,0224,T,80,6.1NRT,295.05,17.34,D
54.99966,114.63376,324.34,1.12,1.06,2025-06-09,0215,T,78,6.1NRT,294.56,20.79,D
27.98919,22.32155,303.84,1.5,1.21,2025-06-09,0149,A,57,6.1NRT,292.68,11.31,N
53.89999,113.00181,314.3,1.22,1.1,2025-06-09,0215,T,53,6.1NRT,298.67,9.28,D
17.05415,106.82928,317.34,1,1,2025-06-09,0224,T,69,6.1NRT,295.36,7.86,D
27.65331,22.50419,311.1,1.56,1.23,2025-06-09,0149,A,82,6.1NRT,293.1,20.92,N
53.88417,110.51466,320.73,1.53,1.22,2025-06-09,0215,T,72,6.1NRT,295.5,28.48,D
17.05283,106.83843,315.94,1,1,2025-06-09,0224,T,66,6.1NRT,294.61,6.72,D
28.05735,19.91135,319.01,1.11,1.05,2025-06-09,0149,A,98,6.1NRT,293.16,20.03,N
16.61464,107.31033,313.81,1.02,1.01,2025-06-09,0224,T,60,6.1NRT,296.17,5.51,D
53.88147,110.50825,316.58,1.53,1.22,2025-06-09,0215,T,57,6.1NRT,294.39,22.48,D
28.05555,19.92226,305.19,1.11,1.05,2025-06-09,0149,A,63,6.1NRT,292.87,7.78,N
16.61053,107.21499,318.34,1.01,1.01,2025-06-09,0224,T,70,6.1NRT,296.6,8.77,D
53.35905,112.62344,313.02,1.24,1.11,2025-06-09,0215,T,25,6.1NRT,299.25,5.84,D
27.98451,19.90169,302.88,1.11,1.05,2025-06-09,0149,A,52,6.1NRT,292.55,6.38,N
15.4037,108.36082,312.73,1.12,1.06,2025-06-09,0226,T,68,6.1NRT,293.97,7.19,D
53.35734,112.33819,324.36,1.27,1.12,2025-06-09,0215,T,63,6.1NRT,300.44,17.47,D
27.98272,19.91258,302.88,1.11,1.05,2025-06-09,0149,A,52,6.1NRT,292.61,6.42,N
12.16728,105.90874,314.97,1,1,2025-06-09,0226,T,64,6.1NRT,293.94,6.49,D
53.47612,110.34698,312.85,1.54,1.22,2025-06-09,0215,T,53,6.1NRT,293.29,17.84,D
5.37458,104.89362,312.76,1.02,1.01,2025-06-09,0228,T,56,6.1NRT,294.12,6.94,D
28.92045,9.75554,301.61,2.63,1.56,2025-06-09,0149,A,43,6.1NRT,289.74,21.6,N
53.23314,112.8591,323.03,1.21,1.1,2025-06-09,0215,T,59,6.1NRT,300.98,18.46,D
5.37328,104.90256,313.2,1.02,1.01,2025-06-09,0228,T,57,6.1NRT,293.93,7.42,D
4.28525,103.4294,314.37,1.01,1,2025-06-09,0228,T,59,6.1NRT,298.13,6.2,D
53.31429,111.52122,351.95,1.36,1.16,2025-06-09,0215,T,96,6.1NRT,301.64,97.04,D
3.11864,101.51891,316.21,1.13,1.06,2025-06-09,0228,T,21,6.1NRT,296.07,7.1,D
53.31242,111.54116,330.83,1.36,1.16,2025-06-09,0215,T,85,6.1NRT,303.07,38.54,D
53.30409,111.51871,316.52,1.36,1.16,2025-06-09,0215,T,58,6.1NRT,299,16.12,D
52.76505,114.19588,311.75,1.09,1.04,2025-06-09,0215,T,29,6.1NRT,294.73,6.51,D
52.71241,113.52247,338.67,1.14,1.06,2025-06-09,0217,T,88,6.1NRT,299.82,41.1,D
52.71053,113.53927,329.86,1.14,1.06,2025-06-09,0217,T,41,6.1NRT,300.51,26.19,D
52.70865,113.55605,327.36,1.14,1.06,2025-06-09,0217,T,33,6.1NRT,296.36,23.5,D
52.69933,113.55334,323.68,1.14,1.06,2025-06-09,0217,T,57,6.1NRT,296.07,19.47,D
52.64788,114.00513,322.89,1.1,1.05,2025-06-09,0217,T,74,6.1NRT,298.52,16.64,D
52.68818,113.56706,326.59,1.14,1.06,2025-06-09,0217,T,51,6.1NRT,294.29,22.75,D
52.63875,114.002,315.17,1.1,1.05,2025-06-09,0217,T,40,6.1NRT,297.42,8.6,D
52.90024,111.37402,312.27,1.37,1.16,2025-06-09,0217,T,51,6.1NRT,292.97,10.25,D
52.88284,111.36377,320.46,1.37,1.16,2025-06-09,0217,T,75,6.1NRT,294.93,20.54,D
52.88255,110.90559,324.08,1.43,1.18,2025-06-09,0217,T,79,6.1NRT,298.95,25.05,D
52.88068,110.92667,316.86,1.42,1.18,2025-06-09,0217,T,57,6.1NRT,299.58,12.93,D
52.85121,111.25402,324.98,1.38,1.16,2025-06-09,0217,T,80,6.1NRT,296.42,27.01,D
52.79907,111.3955,332.35,1.36,1.15,2025-06-09,0217,T,79,6.1NRT,300.56,35.94,D
52.79533,111.43472,338.59,1.35,1.15,2025-06-09,0217,T,90,6.1NRT,302.12,47.84,D
52.79346,111.45421,319.05,1.35,1.15,2025-06-09,0217,T,31,6.1NRT,302.58,10.02,D
52.54868,113.34175,321.28,1.15,1.07,2025-06-09,0217,T,65,6.1NRT,301.95,11.34,D
52.74782,110.96708,328.67,1.41,1.18,2025-06-09,0217,T,81,6.1NRT,299.91,34.33,D
52.50704,113.32392,319.98,1.15,1.07,2025-06-09,0217,T,48,6.1NRT,301.36,11.92,D
52.50516,113.34057,328.49,1.15,1.07,2025-06-09,0217,T,74,6.1NRT,302.4,22.42,D
52.73745,110.96468,331.51,1.41,1.18,2025-06-09,0217,T,85,6.1NRT,299.79,41.64,D
52.58439,111.0649,335.74,1.39,1.17,2025-06-09,0217,T,88,6.1NRT,298.6,50.65,D
52.58251,111.08573,328.92,1.39,1.17,2025-06-09,0217,T,84,6.1NRT,299.02,35.24,D
52.5658,111.07529,319.16,1.39,1.17,2025-06-09,0217,T,70,6.1NRT,298.44,18.72,D
52.54432,111.19202,321.39,1.37,1.16,2025-06-09,0217,T,70,6.1NRT,303.26,15.22,D
52.16623,113.80361,316.89,1.1,1.05,2025-06-09,0217,T,53,6.1NRT,291.85,14.23,D
52.16441,113.81918,322.96,1.1,1.05,2025-06-09,0217,T,60,6.1NRT,293.24,19.39,D
52.31221,112.20819,311.21,1.25,1.11,2025-06-09,0217,T,37,6.1NRT,292.24,9.46,D
52.12965,113.87267,328.86,1.1,1.05,2025-06-09,0217,T,82,6.1NRT,297.29,25.68,D
52.28532,112.06633,317.27,1.26,1.12,2025-06-09,0217,T,54,6.1NRT,293.66,14.38,D
51.89153,115.05827,337.23,1.03,1.02,2025-06-09,0217,T,89,6.1NRT,295.87,34.75,D
51.88268,115.05521,330.14,1.03,1.02,2025-06-09,0217,T,62,6.1NRT,297.22,23.12,D
51.87196,115.06677,327.35,1.03,1.02,2025-06-09,0217,T,82,6.1NRT,297.66,19.91,D
51.87011,115.08122,322.8,1.03,1.02,2025-06-09,0217,T,58,6.1NRT,296.97,13.65,D
51.85567,115.1216,334.77,1.03,1.01,2025-06-09,0217,T,87,6.1NRT,298.93,27.72,D
51.84865,115.10445,326.38,1.03,1.01,2025-06-09,0217,T,56,6.1NRT,300.22,15.22,D
51.8468,115.11886,342.58,1.03,1.01,2025-06-09,0217,T,92,6.1NRT,302.32,41.06,D
51.84495,115.13322,324.93,1.03,1.01,2025-06-09,0217,T,53,6.1NRT,304.92,13.65,D
52.08004,113.03252,324.36,1.16,1.07,2025-06-09,0217,T,63,6.1NRT,297.14,21.32,D
52.07421,112.99747,323.14,1.16,1.07,2025-06-09,0217,T,24,6.1NRT,298.01,18.55,D
52.07244,113.01348,333.68,1.16,1.07,2025-06-09,0217,T,84,6.1NRT,297.72,35.77,D
51.98042,111.96767,321.99,1.26,1.12,2025-06-09,0217,T,76,6.1NRT,301.26,18.01,D
51.9786,111.98566,327.49,1.26,1.11,2025-06-09,0217,T,82,6.1NRT,301.83,24.84,D
51.71656,113.92966,328.9,1.09,1.04,2025-06-09,0217,T,82,6.1NRT,297.8,24.6,D
51.71478,113.94465,331.19,1.09,1.04,2025-06-09,0217,T,84,6.1NRT,297.25,27.03,D
51.69927,113.85545,325.11,1.09,1.04,2025-06-09,0217,T,77,6.1NRT,296.18,22.59,D
51.64085,113.87022,314.13,1.09,1.04,2025-06-09,0217,T,25,6.1NRT,294.74,10.08,D
51.63243,113.31364,321.9,1.13,1.06,2025-06-09,0217,T,37,6.1NRT,296.57,15.45,D
51.62318,113.31081,323.23,1.13,1.06,2025-06-09,0217,T,48,6.1NRT,298.66,17.07,D
51.61032,113.33971,325.49,1.12,1.06,2025-06-09,0217,T,34,6.1NRT,299.02,20.46,D
51.5162,113.27382,310.5,1.13,1.06,2025-06-09,0217,T,30,6.1NRT,293.58,6.61,D
51.46002,113.46146,328.91,1.11,1.05,2025-06-09,0217,T,67,6.1NRT,297.05,24.49,D
51.55838,111.51295,327.48,1.3,1.13,2025-06-09,0217,T,82,6.1NRT,293.1,32.28,D
51.55023,111.49216,338.48,1.3,1.13,2025-06-09,0217,T,88,6.1NRT,298.14,52.86,D
51.41204,112.05497,322.63,1.23,1.1,2025-06-09,0217,T,46,6.1NRT,294.31,21.17,D
64.64743,136.57803,321.36,1.65,1.26,2025-06-09,0211,T,41,6.1NRT,287.16,34.18,D
51.25048,113.51606,317.7,1.1,1.05,2025-06-09,0217,T,35,6.1NRT,300.55,11.75,D
64.64105,136.60185,317.09,1.66,1.27,2025-06-09,0211,T,69,6.1NRT,289.92,28.11,D
51.24869,113.53137,322.83,1.1,1.05,2025-06-09,0217,T,62,6.1NRT,296.06,18.07,D
64.63122,136.589,319.36,1.66,1.27,2025-06-09,0211,T,73,6.1NRT,288.02,32.5,D
51.39531,112.12029,322.82,1.22,1.1,2025-06-09,0217,T,68,6.1NRT,294.5,22.59,D
62.44728,113.65571,311.34,1.51,1.21,2025-06-09,0213,T,65,6.1NRT,297.82,11.41,D
51.24292,113.41802,328.96,1.11,1.05,2025-06-09,0217,T,60,6.1NRT,297.98,24.01,D
62.40889,113.58352,309.15,1.52,1.22,2025-06-09,0213,T,60,6.1NRT,298.37,8.91,D
51.2319,113.43105,331.33,1.11,1.05,2025-06-09,0217,T,83,6.1NRT,300.47,28.68,D
62.35219,113.70489,311.34,1.5,1.21,2025-06-09,0213,T,65,6.1NRT,297.51,11.47,D
62.34768,113.76173,315.89,1.49,1.21,2025-06-09,0213,T,72,6.1NRT,297.63,18.5,D
51.22114,113.52372,320.95,1.1,1.05,2025-06-09,0217,T,29,6.1NRT,295.57,15.5,D
61.5948,113.07556,306.64,1.54,1.22,2025-06-09,0213,T,51,6.1NRT,296.42,7.27,D
51.22276,113.42794,323.32,1.11,1.05,2025-06-09,0217,T,69,6.1NRT,295.5,18.49,D
51.21915,113.45914,329.95,1.1,1.05,2025-06-09,0217,T,62,6.1NRT,296.74,25.85,D
61.59299,113.06755,309.56,1.54,1.22,2025-06-09,0213,T,64,6.1NRT,296.85,11.91,D
61.54113,113.16698,310.2,1.53,1.22,2025-06-09,0213,T,65,6.1NRT,297.47,12.37,D
51.21378,113.50554,336.02,1.1,1.05,2025-06-09,0217,T,77,6.1NRT,295.63,35.58,D
61.40335,112.87658,319.26,1.55,1.23,2025-06-09,0213,T,77,6.1NRT,296.81,27.03,D
51.21159,113.4666,310.65,1.1,1.05,2025-06-09,0217,T,46,6.1NRT,293.72,7.3,D
61.40117,112.90519,320.85,1.55,1.23,2025-06-09,0213,T,79,6.1NRT,297.22,29.86,D
51.41178,111.14075,333.85,1.34,1.15,2025-06-09,0217,T,88,6.1NRT,300.95,40.14,D
61.35328,112.80278,326.33,1.56,1.23,2025-06-09,0213,T,83,6.1NRT,299.19,38.23,D
51.37302,111.43456,371.66,1.3,1.13,2025-06-09,0217,T,100,6.1NRT,299.89,169.83,D
51.37122,111.45288,374.24,1.3,1.13,2025-06-09,0217,T,100,6.1NRT,298.2,182.69,D
61.3424,112.7994,326.72,1.56,1.23,2025-06-09,0213,T,83,6.1NRT,299.02,38.98,D
51.36941,111.4713,385.11,1.29,1.13,2025-06-09,0217,T,100,6.1NRT,302.23,246.23,D
51.35408,111.52366,323.23,1.29,1.13,2025-06-09,0217,T,51,6.1NRT,298.95,20.73,D
61.35179,112.79645,325.71,1.56,1.23,2025-06-09,0213,T,83,6.1NRT,299.2,36.73,D
51.3563,111.19717,323.78,1.33,1.14,2025-06-09,0217,T,60,6.1NRT,301.14,21.41,D
61.34959,112.82506,322.59,1.56,1.23,2025-06-09,0213,T,80,6.1NRT,298.95,30.23,D
51.34431,111.21438,332.04,1.32,1.14,2025-06-09,0217,T,68,6.1NRT,297.52,38.68,D
61.34091,112.79311,315.05,1.56,1.23,2025-06-09,0213,T,56,6.1NRT,297.26,17.16,D
51.32409,111.21066,332.7,1.32,1.14,2025-06-09,0217,T,71,6.1NRT,294.45,40.98,D
61.33871,112.82175,316.46,1.56,1.23,2025-06-09,0213,T,60,6.1NRT,298.8,19.51,D
51.31493,111.0918,317.64,1.34,1.15,2025-06-09,0217,T,74,6.1NRT,300.69,13.08,D
60.1472,109.0916,331.82,2.09,1.41,2025-06-09,0213,T,87,6.1NRT,297.09,85.3,D
51.31309,111.11105,312.95,1.34,1.15,2025-06-09,0217,T,55,6.1NRT,297.68,7.99,D
60.14537,109.12843,312.27,2.08,1.4,2025-06-09,0213,T,72,6.1NRT,295.84,25.93,D
51.32491,110.76189,319.54,1.38,1.16,2025-06-09,0217,T,63,6.1NRT,293.4,22.45,D
60.14563,109.08524,319.33,2.09,1.41,2025-06-09,0213,T,79,6.1NRT,296.63,42.41,D
51.28635,111.06612,326.44,1.34,1.15,2025-06-09,0217,T,57,6.1NRT,297.96,26.54,D
60.14367,109.122,310.97,2.08,1.4,2025-06-09,0213,T,70,6.1NRT,296.12,21.56,D
51.31817,110.75368,316.01,1.38,1.16,2025-06-09,0217,T,23,6.1NRT,298.61,14.78,D
59.77463,109.28185,307.38,2.03,1.39,2025-06-09,0213,T,63,6.1NRT,296.1,13.84,D
51.28852,111.06031,327.52,1.34,1.15,2025-06-09,0217,T,42,6.1NRT,298.29,30.83,D
58.00745,121.46622,310.31,1.02,1.01,2025-06-09,0213,T,29,6.1NRT,297.64,5.98,D
51.27655,111.07695,325.75,1.34,1.15,2025-06-09,0217,T,53,6.1NRT,295.26,29.24,D
58.48346,107.03049,320.16,2.45,1.51,2025-06-09,0213,T,79,6.1NRT,290.15,61.93,D
45.0575,116.95397,316.98,1.11,1.05,2025-06-09,0217,T,76,6.1NRT,295.56,11.5,D
58.05892,107.10602,308.29,2.41,1.5,2025-06-09,0213,T,67,6.1NRT,294.62,20.72,D
41.3873,123.27887,313.98,2.83,1.61,2025-06-09,0219,T,36,6.1NRT,296.92,22.36,D
42.26709,119.13918,315.86,1.56,1.23,2025-06-09,0219,T,57,6.1NRT,296.34,11.32,D
40.57273,122.27387,312.61,2.61,1.55,2025-06-09,0219,T,11,6.1NRT,296.66,22.96,D
40.55956,122.26859,312.19,2.61,1.55,2025-06-09,0219,T,13,6.1NRT,296.23,23.95,D
40.21516,118.21523,317.69,1.54,1.22,2025-06-09,0219,T,67,6.1NRT,301.14,15.32,D
40.20462,118.2116,315.76,1.54,1.22,2025-06-09,0219,T,33,6.1NRT,300.38,12.4,D
40.64763,114.76547,318.72,1.07,1.03,2025-06-09,0219,T,34,6.1NRT,301.01,7.38,D
40.64566,114.77769,318.66,1.07,1.03,2025-06-09,0219,T,40,6.1NRT,300.19,7.36,D
39.94603,118.03582,314.68,1.53,1.22,2025-06-09,0219,T,50,6.1NRT,296.29,7.33,D
40.39444,115.17668,319.78,1.11,1.05,2025-06-09,0219,T,29,6.1NRT,304.16,9.59,D
39.89569,117.69379,319.85,1.47,1.2,2025-06-09,0219,T,38,6.1NRT,300.63,13.45,D
38.33885,117.30489,323.1,1.51,1.21,2025-06-09,0219,T,54,6.1NRT,303.98,11.95,D
38.22008,117.51685,322.09,1.56,1.23,2025-06-09,0219,T,45,6.1NRT,301.08,11.05,D
38.21795,117.5098,322.8,1.56,1.23,2025-06-09,0219,T,42,6.1NRT,301.23,12.63,D
38.19578,117.44903,325.82,1.55,1.23,2025-06-09,0219,T,68,6.1NRT,300.64,19.11,D
38.06831,117.33311,322.33,1.53,1.22,2025-06-09,0219,T,49,6.1NRT,303.42,10.7,D
37.76061,118.64801,320.69,1.86,1.33,2025-06-09,0219,T,59,6.1NRT,302.88,17.71,D
